pilotId,sourceId,targetId,pilotName,shipId,faction,role,required,status,rank,assetId,warehouse,score,confidence,repositoryPath,reasons
"PILOT-5C3E62A09DB1","constablezuvio","constablezuvio","Constable Zuvio","quadjumper","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-F1FDBD46153749EA","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__7397588122ee10dc.png","pilot identity 'constablezuvio' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-5C3E62A09DB1","constablezuvio","constablezuvio","Constable Zuvio","quadjumper","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-D7E3AF0C1A39","contractedscout","contractedscout","Contracted Scout","jumpmaster5000","scumandvillainy","PilotCard","True","clear","1","AST-898A72F8940DF87C","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/JumpMaster 5000/contracted-scout.png","pilot identity 'contractedscout' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 3, points 25, image 'pilots/Scum and Villainy/JumpMaster 5000/contracted-scout.png'"
"PILOT-D7E3AF0C1A39","contractedscout","contractedscout","Contracted Scout","jumpmaster5000","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'contractedscout' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-D7E3AF0C1A39","contractedscout","contractedscout","Contracted Scout","jumpmaster5000","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-76ABC6CBC8117343","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__313bf3911892eafb.jpg","pilot identity 'contractedscout' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-D7E3AF0C1A39","contractedscout","contractedscout","Contracted Scout","jumpmaster5000","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-E5B046CE0938","corranhorn","corranhorn","Corran Horn","ewing","rebelalliance","PilotCard","True","clear","1","AST-0E0D4B0E8C1E5336","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/E-wing/corran-horn.png","pilot identity 'corranhorn' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 8, points 35, image 'pilots/Rebel Alliance/E-wing/corran-horn.png'"
"PILOT-E5B046CE0938","corranhorn","corranhorn","Corran Horn","ewing","rebelalliance","PilotCard","True","clear","2","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'corranhorn' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-E5B046CE0938","corranhorn","corranhorn","Corran Horn","ewing","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-A1CC4AB479770BFA","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bbd4152ba4e36d5d.jpg","pilot identity 'corranhorn' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-E5B046CE0938","corranhorn","corranhorn","Corran Horn","ewing","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-0EEE1974B721","countessryad","countessryad","Countess Ryad","tiedefender","galacticempire","PilotCard","True","clear","1","AST-49A10E690B2151FA","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Defender/countess-ryad.png","pilot identity 'countessryad' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 34, image 'pilots/Galactic Empire/TIE Defender/countess-ryad.png'"
"PILOT-0EEE1974B721","countessryad","countessryad","Countess Ryad","tiedefender","galacticempire","PilotCard","True","clear","2","AST-FDE22BBDA6CB8A91","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__56df4476ec46f3fe.jpg","pilot identity 'countessryad' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-0EEE1974B721","countessryad","countessryad","Countess Ryad","tiedefender","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-8F6A8AB06BCE8A3C","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__ea547c1dff2119e2.png","pilot identity 'countessryad' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-0EEE1974B721","countessryad","countessryad","Countess Ryad","tiedefender","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-D1DA1E944AA9","cutlasssquadronpilot","cutlasssquadronpilot","Cutlass Squadron Pilot","tiepunisher","galacticempire","PilotCard","True","clear","1","AST-2DE810380BABB149","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Punisher/cutlass-squadron-pilot.png","pilot identity 'cutlasssquadronpilot' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 21, image 'pilots/Galactic Empire/TIE Punisher/cutlass-squadron-pilot.png'"
"PILOT-D1DA1E944AA9","cutlasssquadronpilot","cutlasssquadronpilot","Cutlass Squadron Pilot","tiepunisher","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'cutlasssquadronpilot' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-D1DA1E944AA9","cutlasssquadronpilot","cutlasssquadronpilot","Cutlass Squadron Pilot","tiepunisher","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-3CF16EA7BAE17E65","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2a09386f0ae85856.jpg","pilot identity 'cutlasssquadronpilot' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-D1DA1E944AA9","cutlasssquadronpilot","cutlasssquadronpilot","Cutlass Squadron Pilot","tiepunisher","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-5E5A8B3D8F0A","dacebonearm","dacebonearm","Dace Bonearm","hwk290","scumandvillainy","PilotCard","True","clear","1","AST-15D2B4AA23E3ABE9","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/HWK-290/dace-bonearm.png","pilot identity 'dacebonearm' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 7, points 23, image 'pilots/Scum and Villainy/HWK-290/dace-bonearm.png'"
"PILOT-5E5A8B3D8F0A","dacebonearm","dacebonearm","Dace Bonearm","hwk290","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'dacebonearm' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-5E5A8B3D8F0A","dacebonearm","dacebonearm","Dace Bonearm","hwk290","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-1AF03E545EA7EAFA","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__e06ad4dfec665dde.jpg","pilot identity 'dacebonearm' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-5E5A8B3D8F0A","dacebonearm","dacebonearm","Dace Bonearm","hwk290","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-54CD395BE440","dalanoberos","dalanoberos","Dalan Oberos","m12lkimogilafighter","scumandvillainy","PilotCard","True","clear","1","AST-0FC724E1C1784417","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/M12-L Kimogila Fighter/dalan-oberos.png","pilot identity 'dalanoberos' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 7, points 25, image 'pilots/Scum and Villainy/M12-L Kimogila Fighter/dalan-oberos.png'"
"PILOT-54CD395BE440","dalanoberos","dalanoberos","Dalan Oberos","m12lkimogilafighter","scumandvillainy","PilotCard","True","clear","2","AST-5DEC530203E8F36E","xwing-data","146","high","assets/source/xwing-data/images/pilots/Scum and Villainy/StarViper/dalan-oberos.png","pilot identity 'dalanoberos' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-54CD395BE440","dalanoberos","dalanoberos","Dalan Oberos","m12lkimogilafighter","scumandvillainy","PilotCard","True","clear","3","AST-C689CAC69F240AEF","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__91e577c028d3f53a.png","pilot identity 'dalanoberos' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-54CD395BE440","dalanoberos","dalanoberos","Dalan Oberos","m12lkimogilafighter","scumandvillainy","PilotCard","True","clear","4","AST-44D3DF0404E976D8","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__e32144d08916ae0e.png","pilot identity 'dalanoberos' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-54CD395BE440","dalanoberos","dalanoberos","Dalan Oberos","m12lkimogilafighter","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-B91FA6B5D58FA2E9","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__b9cca8a13d1b9614.png","manually approved pilot token sheet"
"PILOT-54CD395BE440","dalanoberos","dalanoberos","Dalan Oberos","m12lkimogilafighter","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-4324FB797B41","dalanoberos-starviperclassattackplatform","dalanoberos","Dalan Oberos","starviper","scumandvillainy","PilotCard","True","clear","1","AST-5DEC530203E8F36E","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/StarViper/dalan-oberos.png","pilot identity 'dalanoberos' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 30, image 'pilots/Scum and Villainy/StarViper/dalan-oberos.png'"
"PILOT-4324FB797B41","dalanoberos-starviperclassattackplatform","dalanoberos","Dalan Oberos","starviper","scumandvillainy","PilotCard","True","clear","2","AST-0FC724E1C1784417","xwing-data","146","high","assets/source/xwing-data/images/pilots/Scum and Villainy/M12-L Kimogila Fighter/dalan-oberos.png","pilot identity 'dalanoberos' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-4324FB797B41","dalanoberos-starviperclassattackplatform","dalanoberos","Dalan Oberos","starviper","scumandvillainy","PilotCard","True","clear","3","AST-C689CAC69F240AEF","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__91e577c028d3f53a.png","pilot identity 'dalanoberos' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-4324FB797B41","dalanoberos-starviperclassattackplatform","dalanoberos","Dalan Oberos","starviper","scumandvillainy","PilotCard","True","clear","4","AST-44D3DF0404E976D8","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__e32144d08916ae0e.png","pilot identity 'dalanoberos' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-4324FB797B41","dalanoberos-starviperclassattackplatform","dalanoberos","Dalan Oberos","starviper","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-CB7B4374BAD1A503","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__c9d335848f3ae246.png","manually approved pilot token sheet"
"PILOT-4324FB797B41","dalanoberos-starviperclassattackplatform","dalanoberos","Dalan Oberos","starviper","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-31738DF69B79","darthvader","darthvader","Darth Vader","tieadvanced","galacticempire","PilotCard","True","clear","1","AST-A29AA2422A27D578","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Advanced/darth-vader.png","pilot identity 'darthvader' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 9, points 29, image 'pilots/Galactic Empire/TIE Advanced/darth-vader.png'"
"PILOT-31738DF69B79","darthvader","darthvader","Darth Vader","tieadvanced","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'darthvader' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-31738DF69B79","darthvader","darthvader","Darth Vader","tieadvanced","galacticempire","PilotCard","True","clear","3","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'darthvader' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-31738DF69B79","darthvader","darthvader","Darth Vader","tieadvanced","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-6C966C811CEB6A25","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__4fa26aa87794e2f9.jpg","pilot identity 'darthvader' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-31738DF69B79","darthvader","darthvader","Darth Vader","tieadvanced","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-EB50363AACFE","dashrendar","dashrendar","Dash Rendar","yt2400","rebelalliance","PilotCard","True","clear","1","AST-BBC29CCC5F049DCF","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/YT-2400/dash-rendar.png","pilot identity 'dashrendar' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 7, points 36, image 'pilots/Rebel Alliance/YT-2400/dash-rendar.png'"
