ShipId,TargetId,ShipName,BaseSize,Role,Required,Status,Rank,Score,Confidence,Warehouse,AssetId,RepositoryPath,Reasons
"SHIP-10CDA52089D8","ywing","Y-wing","small","DialTexture",True,"review",1,76,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'Y-Wing Scum Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-10CDA52089D8","ywing","Y-wing","small","DialTexture",True,"review",2,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'Y-Wing Rebel Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-10CDA52089D8","ywing","Y-wing","small","DialModel",False,"missing",,,,,,,
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipScript",False,"missing",,,,,,,
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",1,100,"high","unified25","AST-7A78DFE6BCF979B2","assets/source/unified25/assets/ships-v2/large/customizedyt1300lightfreighter/yt1300.obj","strong ship alias 'yt-1300' in exact path segment; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",2,100,"high","unified25","AST-715D650221B102C3","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/rebel_falcon.obj","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",3,100,"high","unified25","AST-DD59E7DA916E2691","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/yt1300modified.obj","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",4,100,"high","unified25","AST-8D78D57CE8725BCF","assets/source/unified25/assets/ships/Large/SCU_yt1300/yt1300.obj","strong ship alias 'yt-1300' in exact path segment; ships location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",5,85,"high","unified25","AST-29EFB55A8A9166E0","assets/source/unified25/assets/ships-v2/large/customizedyt1300lightfreighter/yt1300customized.obj","strong ship alias 'yt-1300' in path; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",6,85,"high","unified25","AST-3E1DE662A635B58F","assets/source/unified25/assets/ships-v2/large/customizedyt1300lightfreighter/yt1300undocked.obj","strong ship alias 'yt-1300' in path; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",7,85,"high","unified25","AST-13D81C04174340C9","assets/source/unified25/assets/ships-v2/large/scavengedyt1300lightfreighter/scavengedyt1300.obj","strong ship alias 'yt-1300' in path; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipModel",True,"review",8,85,"high","unified25","AST-4AA650BAE34A2EAA","assets/source/unified25/assets/ships-v2/large/scavengedyt1300lightfreighter/yt1300scavenged.obj","strong ship alias 'yt-1300' in path; ships-v2 location; OBJ model"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",1,100,"high","unified25","AST-9B5825D8B419CC56","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/blue.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",2,100,"high","unified25","AST-ACEEB793E2ACA86B","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/brown.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",3,100,"high","unified25","AST-3CC4582F9124E6DE","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/dark.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",4,100,"high","unified25","AST-82BF33838ECBAA3D","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/dirty.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",5,100,"high","unified25","AST-C4EEB04087CFE25D","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/plain.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",6,100,"high","unified25","AST-ABC5C7D76559CCFA","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/rebel.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",7,100,"high","unified25","AST-0567922F3C472332","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/red.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipTexture",True,"review",8,100,"high","unified25","AST-488EB2FA46DE39F5","assets/source/unified25/assets/ships-v2/large/modifiedyt1300lightfreighter/Textures/1/sabine.jpg","strong ship alias 'modifiedyt1300lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'YT-1300 Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-4E6208779DB2","yt1300","YT-1300","large","DialModel",False,"missing",,,,,,,
"SHIP-4E6208779DB2","yt1300","YT-1300","large","ShipScript",False,"missing",,,,,,,
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipModel",True,"review",1,100,"high","unified25","AST-AAF667E515B56F78","assets/source/unified25/assets/ships-v2/large/yt2400lightfreighter/yt2400.obj","strong ship alias 'yt2400lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipModel",True,"review",2,100,"high","unified25","AST-CF4E7A244321CBCB","assets/source/unified25/assets/ships/Large/yt2400/yt2400.obj","strong ship alias 'yt-2400' in exact path segment; ships location; OBJ model"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",1,100,"high","unified25","AST-75F1EC8E66EAE67E","assets/source/unified25/assets/ships-v2/large/yt2400lightfreighter/Textures/standard.jpg","strong ship alias 'yt2400lightfreighter' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",2,58,"low","legacy1e","AST-C26BB7D4E034776E","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__07b611202808b32f.jpg","legacy object context 'Dash Rendar' via DiffuseURL"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",3,58,"low","legacy1e","AST-20A1EE8351AF21D3","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__3948b5a8e50c3bd1.jpg","legacy object context '""Leebo""' via DiffuseURL"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",4,58,"low","legacy1e","AST-E4AEFF3C18E3B422","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d382c67e280ab176.jpg","legacy object context 'Wild Space Fringer' via DiffuseURL"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",5,58,"low","legacy1e","AST-8948FA7CDAF169EA","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d540095bcc8c7add.jpg","legacy object context 'Eaden Vrill' via DiffuseURL"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",6,38,"low","unified25","AST-587E11632BC03CFE","assets/source/unified25/assets/ships-v2/huge/croccruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",7,38,"low","unified25","AST-186FA3DAA94B0FCD","assets/source/unified25/assets/ships-v2/huge/gozanticlasscruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipTexture",True,"clear",8,38,"low","unified25","AST-BE5242272F848E50","assets/source/unified25/assets/ships-v2/huge/gr75mediumtransport/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'YT-2400 Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-CD028BEF3884","yt2400","YT-2400","large","DialModel",False,"missing",,,,,,,
"SHIP-CD028BEF3884","yt2400","YT-2400","large","ShipScript",False,"missing",,,,,,,
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipModel",True,"review",1,100,"high","unified25","AST-0CBB1033F6B14CC5","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/yv666.obj","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipModel",True,"review",2,100,"high","unified25","AST-4CEE008D656461E4","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/yv666v2.obj","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipModel",True,"review",3,100,"high","unified25","AST-BD04736A5E82EE0E","assets/source/unified25/assets/ships/Large/SCU_YV666/yv666.obj","strong ship alias 'yv-666' in exact path segment; ships location; OBJ model"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipModel",True,"review",4,69,"medium","unified25","AST-3C7ADE1C61B2DEBE","assets/source/unified25/assets/ships/Large/SCU_YV666/yv666-2.obj","strong ship alias 'yv-666' in path; ships location; OBJ model"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",1,100,"high","unified25","AST-0AFBDAFCC3AC291C","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/1/aphra.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",2,100,"high","unified25","AST-58440FD60628F421","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/1/blacksun.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",3,100,"high","unified25","AST-83147569595C82B2","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/1/grey.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",4,100,"high","unified25","AST-708D033325446A68","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/1/moralo.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",5,100,"high","unified25","AST-5455A8079DCFC0A9","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/1/mytho.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",6,100,"high","unified25","AST-1227FCBE2683ACBC","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/1/standard.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",7,100,"high","unified25","AST-7EF58F94C12C6154","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/grey.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipTexture",True,"review",8,100,"high","unified25","AST-90DF95D2D5C5C087","assets/source/unified25/assets/ships-v2/large/yv666lightfreighter/Textures/moralo.jpg","strong ship alias 'yv666lightfreighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-F9A95CA8C049","yv666","YV-666","large","DialTexture",True,"review",1,76,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'YV-666 Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-F9A95CA8C049","yv666","YV-666","large","DialModel",False,"missing",,,,,,,
"SHIP-F9A95CA8C049","yv666","YV-666","large","ShipScript",False,"missing",,,,,,,
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipModel",True,"review",1,100,"high","unified25","AST-1691F481B60B3185","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/z95.obj","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipModel",True,"review",2,100,"high","unified25","AST-31EBEA498F8072A8","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Z95v2.obj","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipModel",True,"review",3,100,"high","unified25","AST-3E83009BA5B69BE7","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Z95v3.obj","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipModel",True,"review",4,95,"high","unified25","AST-5803C2462A78E12C","assets/source/unified25/assets/ships-v2/small/clonez95headhunter/CloneZ95.obj","strong ship alias 'z-95 headhunter' in path; ships-v2 location; OBJ model"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",1,100,"high","unified25","AST-7656D35E724BDF0A","assets/source/unified25/assets/ships-v2/small/clonez95headhunter/textures/standard.jpg","strong ship alias 'z-95 headhunter' in path; ships-v2 location; generic ship texture"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",2,100,"high","unified25","AST-692A69263AB6852A","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/bandit.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",3,100,"high","unified25","AST-826F74DD39C1B8A5","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/binayre.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",4,100,"high","unified25","AST-5FEA7E634A330036","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/blacksun.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",5,100,"high","unified25","AST-AB27501B8484D0D7","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/blue.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",6,100,"high","unified25","AST-D2EBAB4890324513","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/bossk.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",7,100,"high","unified25","AST-7A3279B72F36DAB8","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/nashtah.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","ShipTexture",True,"review",8,100,"high","unified25","AST-855C905D8D49A29E","assets/source/unified25/assets/ships-v2/small/z95af4headhunter/Textures/1/ndru.jpg","strong ship alias 'z95af4headhunter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FCC25B8DD116","z95headhunter","Z-95 Headhunter","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'Z-95 Headhunter Scum Dials' via DiffuseURL dial context; First Edition contextual asset preference"
